frame,shot_type
7499,Backhand
7500,Backhand
7501,Backhand
7502,Backhand
7503,Backhand
7504,Backhand
7505,Backhand
7506,Backhand
7507,Backhand
7508,Backhand
7509,Backhand
7510,Backhand
7511,Backhand
7512,Backhand
7513,Backhand
7514,Backhand
7515,Backhand
7516,Backhand
7517,Backhand
7518,Backhand
7519,Backhand
7520,Backhand
7521,Backhand
7522,Backhand
7523,Backhand
7524,Backhand
7525,Backhand
7526,Backhand
7527,Backhand
7528,Backhand
7529,Backhand
7530,Backhand
7531,Backhand
7532,Backhand
7533,Backhand
7534,Backhand
7535,Backhand
7536,Backhand
7537,Backhand
7538,Backhand
7539,Backhand
7540,Backhand
7541,Backhand
7542,Backhand
7543,Backhand
7544,Backhand
7545,Backhand
7546,Backhand
7547,Backhand
7548,Backhand
7549,Backhand
7550,Backhand
7551,Backhand
7552,Backhand
7553,Backhand
7554,Backhand
7555,Backhand
7556,Backhand
7557,Backhand
7558,Backhand
7559,Backhand
7560,Backhand
7561,Backhand
7562,Backhand
7563,Backhand
7564,Backhand
7565,Backhand
7566,Backhand
7567,Backhand
7568,Backhand
7569,Backhand
7570,Backhand
7571,Backhand
7572,Backhand
7573,Backhand
7574,Backhand
7575,Backhand
7576,Backhand
7577,Backhand
7578,Backhand
7579,Backhand
7580,Backhand
7581,Forehand
7582,Backhand
7583,Backhand
7584,Backhand
7585,Forehand
7586,Backhand
7587,Backhand
7588,Backhand
7589,Backhand
7590,Forehand
7591,Forehand
7592,Forehand
7593,Forehand
7594,Forehand
7595,Forehand
7596,Forehand
7597,Forehand
7598,Forehand
7599,Forehand
7600,Forehand
7601,Forehand
7602,Forehand
7603,Forehand
7604,Forehand
7605,Forehand
7606,Forehand
7607,Forehand
7608,Forehand
7609,Forehand
7610,Forehand
7611,Backhand
7612,Backhand
7613,Backhand
7614,Backhand
7615,Backhand
7616,Backhand
7617,Backhand
7618,Backhand
7619,Backhand
7620,Backhand
7621,Backhand
7622,Backhand
7623,Backhand
7624,Backhand
7625,Backhand
7626,Backhand
7627,Backhand
7628,Backhand
7629,Backhand
7630,Backhand
7631,Backhand
7632,Backhand
7633,Backhand
7634,Backhand
7635,Backhand
7636,Backhand
7637,Backhand
7638,Backhand
7639,Backhand
7640,Backhand
7641,Backhand
7642,Backhand
7643,Backhand
7644,Backhand
7645,Backhand
7646,Backhand
7647,Backhand
7648,Backhand
7649,Backhand
7650,Backhand
7651,Backhand
7652,Backhand
7653,Forehand
7654,Backhand
7655,Backhand
7656,Backhand
7657,Backhand
7658,Backhand
7659,Backhand
7660,Backhand
7661,Backhand
7662,Backhand
7663,Backhand
7664,Backhand
7665,Backhand
7666,Backhand
7667,Backhand
7668,Backhand
7669,Backhand
7670,Backhand
7671,Backhand
7672,Backhand
7673,Backhand
7674,Backhand
7675,Backhand
7676,Backhand
7677,Backhand
7678,Backhand
7679,Backhand
7680,Backhand
7681,Backhand
7682,Backhand
7683,Backhand
7684,Backhand
7685,Backhand
7686,Backhand
7687,Backhand
7688,Backhand
7689,Backhand
7690,Backhand
7691,Backhand
7692,Backhand
7693,Backhand
7694,Backhand
7695,Backhand
7696,Backhand
7697,Backhand
7698,Backhand
7699,Backhand
7700,Backhand
7701,Backhand
7702,Backhand
7703,Backhand
7704,Backhand
7705,Backhand
7706,Backhand
7707,Backhand
7708,Backhand
7709,Backhand
7710,Backhand
7711,Backhand
7712,Backhand
7713,Backhand
7714,Backhand
7715,Backhand
7716,Backhand
7717,Backhand
7718,Backhand
7719,Backhand
7720,Backhand
7721,Backhand
7722,Backhand
7723,Backhand
7724,Backhand
7725,Backhand
7726,Backhand
7727,Backhand
7728,Backhand
7729,Backhand
7730,Backhand
7731,Backhand
7732,Backhand
7733,Backhand
7734,Backhand
7735,Backhand
7736,Backhand
7737,Backhand
7738,Backhand
7739,Backhand
7740,Backhand
7741,Backhand
7742,Backhand
7743,Backhand
7744,Backhand
7745,Backhand
7746,Backhand
7747,Backhand
7748,Backhand
7749,Backhand
7750,Backhand
7751,Backhand
7752,Backhand
7753,Backhand
7754,Backhand
7755,Backhand
7756,Backhand
7757,Backhand
7758,Backhand
7759,Backhand
7760,Backhand
7761,Backhand
7762,Backhand
7763,Backhand
7764,Backhand
7765,Backhand
7766,Backhand
7767,Backhand
7768,Backhand
7769,Backhand
7770,Backhand
7771,Backhand
7772,Backhand
7773,Backhand
7774,Backhand
7775,Backhand
7776,Backhand
7777,Backhand
7778,Backhand
7779,Backhand
7780,Backhand
7781,Backhand
7782,Backhand
7783,Backhand
7784,Backhand
7785,Backhand
7786,Backhand
7787,Backhand
7788,Backhand
7789,Backhand
7790,Backhand
7791,Backhand
7792,Backhand
7793,Backhand
7794,Backhand
7795,Backhand
7796,Backhand
7797,Backhand
7798,Backhand
7799,Backhand
7800,Backhand
7801,Smash
7802,Smash
7803,Smash
7804,Smash
7805,Smash
7806,Smash
7807,Smash
7808,Smash
7809,Smash
7810,Smash
7811,Smash
7812,Smash
7813,Smash
7814,Smash
7815,Smash
7816,Smash
7817,Smash
7818,Smash
7819,Forehand
7820,Backhand
7821,Backhand
7822,Backhand
7823,Backhand
7824,Backhand
7825,Backhand
7826,Backhand
7827,Backhand
7828,Backhand
7829,Backhand
7830,Backhand
7831,Backhand
7832,Backhand
7833,Backhand
7834,Backhand
7835,Backhand
7836,Backhand
7837,Backhand
7838,Backhand
7839,Backhand
7840,Backhand
7841,Backhand
7842,Backhand
7843,Backhand
7844,Backhand
7845,Backhand
7846,Backhand
7847,Backhand
7848,Backhand
7849,Backhand
7850,Backhand
7851,Backhand
7852,Backhand
7853,Backhand
7854,Backhand
7855,Backhand
7856,Backhand
7857,Backhand
7858,Backhand
7859,Backhand
7860,Backhand
7861,Backhand
7862,Backhand
7863,Backhand
7864,Backhand
7865,Backhand
7866,Backhand
7867,Backhand
7868,Backhand
7869,Backhand
7870,Backhand
7871,Backhand
7872,Backhand
7873,Backhand
7874,Backhand
7875,Backhand
7876,Backhand
7877,Backhand
7878,Backhand
7879,Backhand
7880,Backhand
7881,Backhand
7882,Backhand
7883,Backhand
7884,Backhand
7885,Backhand
7886,Backhand
7887,Backhand
7888,Backhand
7889,Backhand
7890,Backhand
7891,Backhand
7892,Backhand
7893,Backhand
7894,Backhand
7895,Backhand
7896,Backhand
7897,Backhand
7898,Backhand
7899,Backhand
7900,Backhand
7901,Backhand
7902,Backhand
7903,Backhand
7904,Backhand
7905,Backhand
7906,Backhand
7907,Backhand
7908,Backhand
7909,Backhand
7910,Backhand
7911,Backhand
7912,Backhand
7913,Backhand
7914,Backhand
7915,Backhand
7916,Backhand
7917,Backhand
7918,Backhand
7919,Backhand
7920,Backhand
7921,Backhand
7922,Backhand
7923,Backhand
7924,Backhand
7925,Backhand
7926,Backhand
7927,Backhand
7928,Backhand
7929,Backhand
7930,Backhand
7931,Backhand
7932,Backhand
7933,Backhand
7934,Backhand
7935,Backhand
7936,Backhand
7937,Backhand
7938,Backhand
7939,Backhand
7940,Backhand
7941,Backhand
7942,Backhand
7943,Backhand
7944,Backhand
7945,Backhand
7946,Backhand
7947,Backhand
7948,Backhand
7949,Backhand
7950,Backhand
7951,Backhand
7952,Backhand
7953,Backhand
7954,Backhand
7955,Backhand
7956,Backhand
7957,Backhand
7958,Backhand
7959,Backhand
7960,Backhand
7961,Backhand
7962,Backhand
7963,Backhand
7964,Backhand
7965,Backhand
7966,Backhand
7967,Backhand
7968,Backhand
7969,Backhand
7970,Backhand
7971,Backhand
7972,Backhand
7973,Backhand
7974,Backhand
7975,Backhand
7976,Backhand
7977,Backhand
7978,Backhand
7979,Backhand
7980,Backhand
7981,Backhand
7982,Backhand
7983,Backhand
7984,Backhand
7985,Backhand
7986,Backhand
7987,Backhand
7988,Backhand
7989,Backhand
7990,Backhand
7991,Backhand
7992,Backhand
7993,Backhand
7994,Backhand
7995,Backhand
7996,Backhand
7997,Backhand
7998,Backhand
7999,Backhand
8000,Backhand
8001,Backhand
8002,Backhand
8003,Backhand
8004,Backhand
8005,Backhand
8006,Backhand
8007,Backhand
8008,Backhand
8009,Backhand
8010,Backhand
8011,Backhand
8012,Backhand
8013,Backhand
8014,Backhand
8015,Backhand
8016,Backhand
8017,Backhand
8018,Backhand
8019,Backhand
8020,Backhand
8021,Backhand
8022,Backhand
8023,Backhand
8024,Backhand
8025,Backhand
8026,Backhand
8027,Backhand
8028,Backhand
8029,Backhand
8030,Backhand
8031,Backhand
8032,Backhand
8033,Backhand
8034,Backhand
8035,Backhand
8036,Backhand
8037,Backhand
8038,Backhand
8039,Backhand
8040,Backhand
8041,Backhand
8042,Backhand
8043,Backhand
8044,Backhand
8045,Backhand
8046,Backhand
8047,Backhand
8048,Backhand
8049,Backhand
8050,Backhand
8051,Backhand
8052,Backhand
8053,Backhand
8054,Backhand
8055,Backhand
8056,Backhand
8057,Backhand
8058,Backhand
8059,Backhand
8060,Backhand
8061,Backhand
8062,Backhand
8063,Backhand
8064,Backhand
8065,Backhand
8066,Backhand
8067,Backhand
8068,Backhand
8069,Backhand
8070,Backhand
8071,Backhand
8072,Backhand
8073,Backhand
8074,Backhand
8075,Forehand
8076,Forehand
8077,Backhand
8078,Backhand
8079,Backhand
8080,Backhand
8081,Backhand
8082,Backhand
8083,Backhand
8084,Backhand
8085,Backhand
8086,Backhand
8087,Backhand
8088,Backhand
8089,Backhand
8090,Backhand
8091,Backhand
8092,Backhand
8093,Backhand
8094,Backhand
8095,Backhand
8096,Backhand
8097,Backhand
8098,Backhand
8099,Backhand
8100,Backhand
8101,Backhand
8102,Backhand
8103,Backhand
8104,Backhand
8105,Backhand
8106,Backhand
8107,Backhand
8108,Backhand
8109,Backhand
8110,Backhand
8111,Backhand
8112,Backhand
8113,Backhand
8114,Backhand
8115,Backhand
8116,Backhand
8117,Backhand
8118,Backhand
8119,Backhand
8120,Backhand
8121,Backhand
8122,Backhand
8123,Backhand
8124,Backhand
8125,Backhand
